	header_cols	label_width	className	XMin	YMin	XMax	YMax	ImagePath
702	2	5	0.000	0.3161	0.5544	0.3959	0.6025	001.Plastic_bag/images/train/4846604314a27dea.jpg
703	2	5	0.000	0.1632	0.0519	0.8114	0.9369	001.Plastic_bag/images/train/000610ca2148a5ec.jpg
704	2	5	0.000	0.3981	0.1575	0.4813	0.3196	001.Plastic_bag/images/train/ec8b0c19d13b98ac.jpg
705	2	5	0.000	0.3019	0.0000	0.5394	0.3033	001.Plastic_bag/images/train/f724328984e45d9f.jpg
706	2	5	0.000	0.3544	0.0000	0.4750	0.0933	001.Plastic_bag/images/train/781720a7641916a9.jpg
707	2	5	0.000	0.6200	0.7383	0.6756	0.8900	001.Plastic_bag/images/train/02c05018da2870de.jpg
708	2	5	0.000	0.7475	0.1135	0.9994	0.3039	001.Plastic_bag/images/train/0fab4e71052b9548.jpg
709	2	5	0.000	0.0000	0.4456	0.9992	0.9975	001.Plastic_bag/images/train/00ca4857f3aaced7.jpg
710	2	5	0.000	0.0000	0.5624	0.2238	0.8492	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
711	2	5	0.000	0.2988	0.6600	0.6238	0.8567	001.Plastic_bag/images/train/65d8bd79f6af33ad.jpg
712	2	5	0.000	0.9260	0.8400	0.9980	0.9760	001.Plastic_bag/images/train/51bae1d112045cfe.jpg
713	2	5	0.000	0.3703	0.0583	0.9984	0.2771	001.Plastic_bag/images/train/5c3a12529a5afe93.jpg
714	2	5	0.000	0.1733	0.5481	0.3436	0.7137	001.Plastic_bag/images/train/4147150f2092db1b.jpg
715	2	5	0.000	0.0688	0.0817	0.8075	0.9992	001.Plastic_bag/images/train/03b3f942b2c2b0e8.jpg
716	2	5	0.000	0.6350	0.3664	0.9990	0.7552	001.Plastic_bag/images/train/3576f29874ba3702.jpg
717	2	5	0.000	0.7850	0.8233	0.9994	0.9992	001.Plastic_bag/images/train/e4ba84408a77ed01.jpg
718	2	5	0.000	0.2325	0.8516	0.5981	0.9991	001.Plastic_bag/images/train/78ca975222ac881c.jpg
719	2	5	0.000	0.5994	0.5126	0.7069	0.7591	001.Plastic_bag/images/train/3847796332c2741e.jpg
720	2	5	0.000	0.0000	0.6797	0.3481	0.9991	001.Plastic_bag/images/train/bbaef17994cfe25e.jpg
721	2	5	0.000	0.7531	0.1817	0.9631	0.6563	001.Plastic_bag/images/train/19a8e932846547b4.jpg
722	2	5	0.000	0.2328	0.1186	0.6611	0.7358	001.Plastic_bag/images/train/004bd64410736c69.jpg
723	2	5	0.000	0.3143	0.1600	0.9991	0.4963	001.Plastic_bag/images/train/2e00506ba1a0446f.jpg
724	2	5	0.000	0.0000	0.3425	0.3394	0.5783	001.Plastic_bag/images/train/851561270fe89228.jpg
725	2	5	0.000	0.0000	0.0000	0.9994	0.9992	001.Plastic_bag/images/train/47f1e97b66a3829d.jpg
726	2	5	0.000	0.0330	0.0375	0.9990	0.9325	001.Plastic_bag/images/train/21b6922cb3d06b40.jpg
727	2	5	0.000	0.0000	0.0000	0.9983	0.9437	001.Plastic_bag/images/train/0b02ca412549020e.jpg
728	2	5	0.000	0.5172	0.5572	0.7867	0.7278	001.Plastic_bag/images/train/d0090a800d3e3832.jpg
729	2	5	0.000	0.4319	0.5192	0.6388	0.7133	001.Plastic_bag/images/train/fd8718cadcfda22a.jpg
730	2	5	0.000	0.2587	0.4521	0.4000	0.8684	001.Plastic_bag/images/train/8fb537cba18a84ca.jpg
731	2	5	0.000	0.0369	0.1340	0.9531	0.8440	001.Plastic_bag/images/train/c8ff4ddbde595220.jpg
732	2	5	0.000	0.1131	0.5408	0.2537	0.6567	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
733	2	5	0.000	0.1037	0.4917	0.6362	0.9992	001.Plastic_bag/images/train/f724328984e45d9f.jpg
734	2	5	0.000	0.6836	0.6953	0.9987	0.9990	001.Plastic_bag/images/train/644d075f17a7a859.jpg
735	2	5	0.000	0.3383	0.1013	0.5203	0.2886	001.Plastic_bag/images/train/ce073e79e1641639.jpg
736	2	5	0.000	0.0000	0.0808	0.8294	0.9400	001.Plastic_bag/images/train/1a78f30807319f88.jpg
737	2	5	0.000	0.0000	0.0506	0.9992	0.9994	001.Plastic_bag/images/train/78dafb603c513e6b.jpg
738	2	5	0.000	0.7303	0.3900	0.9126	0.5200	001.Plastic_bag/images/train/db9ce2e67025c4eb.jpg
739	2	5	0.000	0.3625	0.3900	0.6569	0.8958	001.Plastic_bag/images/train/781720a7641916a9.jpg
740	2	5	0.000	0.0719	0.4725	0.2975	0.7218	001.Plastic_bag/images/train/9f0383b543406db7.jpg
741	2	5	0.000	0.0994	0.0225	0.9825	0.9967	001.Plastic_bag/images/train/0e47cb8a63fdead3.jpg
742	2	5	0.000	0.0000	0.0000	0.8775	0.9183	001.Plastic_bag/images/train/bca0959f47482211.jpg
743	2	5	0.000	0.3037	0.1650	0.4424	0.4417	001.Plastic_bag/images/train/a144df2e52e391be.jpg
744	2	5	0.000	0.6100	0.2419	0.7150	0.3156	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
745	2	5	0.000	0.4443	0.3937	0.7432	0.6172	001.Plastic_bag/images/train/9e532206d4fc28fc.jpg
746	2	5	0.000	0.4025	0.1175	0.9269	0.8375	001.Plastic_bag/images/train/690e784f00f441e3.jpg
747	2	5	0.000	0.3450	0.5050	0.4175	0.6242	001.Plastic_bag/images/train/01381a0300454d75.jpg
748	2	5	0.000	0.5783	0.0900	0.7608	0.2300	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
749	2	5	0.000	0.2537	0.1983	0.4913	0.4792	001.Plastic_bag/images/train/781720a7641916a9.jpg
750	2	5	0.000	0.2263	0.0000	0.9994	0.9992	001.Plastic_bag/images/train/d1be87121a1f873a.jpg
751	2	5	0.000	0.7525	0.6111	0.7987	0.6420	001.Plastic_bag/images/train/b4b0f4a58a018f87.jpg
752	2	5	0.000	0.0288	0.5867	0.1650	0.7533	001.Plastic_bag/images/train/1e8691ee9a011bbb.jpg
753	2	5	0.000	0.0470	0.7120	0.1832	0.8882	001.Plastic_bag/images/train/00839c7e26f5c5e0.jpg
754	2	5	0.000	0.5687	0.0150	0.8962	0.7514	001.Plastic_bag/images/train/2db9e7848a1f7870.jpg
755	2	5	0.000	0.0343	0.0082	0.6765	0.2647	001.Plastic_bag/images/train/5f3b28e45eb80604.jpg
756	2	5	0.000	0.7367	0.3667	0.8258	0.4719	001.Plastic_bag/images/train/09f2960137eeb744.jpg
757	2	5	0.000	0.3675	0.5993	0.5481	0.7949	001.Plastic_bag/images/train/22c6a5957c238985.jpg
758	2	5	0.000	0.1163	0.7186	0.2662	0.9090	001.Plastic_bag/images/train/f3d451880d1da929.jpg
759	2	5	0.000	0.0016	0.2938	0.7844	0.9979	001.Plastic_bag/images/train/0f17249f8bea1897.jpg
760	2	5	0.000	0.0539	0.0000	0.9992	0.9990	001.Plastic_bag/images/train/472c5e0fb954f2c0.jpg
761	2	5	0.000	0.0000	0.1425	0.9994	0.9987	001.Plastic_bag/images/train/c271da80cde9cecb.jpg
762	2	5	0.000	0.0731	0.0000	0.9994	0.8950	001.Plastic_bag/images/train/50b784a922254d9d.jpg
763	2	5	0.000	0.2356	0.2158	0.3769	0.4033	001.Plastic_bag/images/train/614a6b3531b9f0dc.jpg
764	2	5	0.000	0.1556	0.0864	0.8259	0.8667	001.Plastic_bag/images/train/372d89200e0d0251.jpg
765	2	5	0.000	0.1688	0.0875	0.5044	0.5892	001.Plastic_bag/images/train/bb76de563bbb4900.jpg
766	2	5	0.000	0.1731	0.8258	0.3488	0.9958	001.Plastic_bag/images/train/2db4d2e78bcd27b7.jpg
767	2	5	0.000	0.5981	0.5548	0.7762	0.7175	001.Plastic_bag/images/train/95e02d0e196e44ea.jpg
768	2	5	0.000	0.2750	0.4615	0.6769	0.8208	001.Plastic_bag/images/train/0742f36f08a35ffd.jpg
769	2	5	0.000	0.5387	0.5930	0.6338	0.8437	001.Plastic_bag/images/train/965fb2eb381a6e13.jpg
770	2	5	0.000	0.0000	0.4138	0.9991	0.9994	001.Plastic_bag/images/train/db9ce2e67025c4eb.jpg
771	2	5	0.000	0.3655	0.4288	0.8857	0.8375	001.Plastic_bag/images/train/04cdf0a6b8628ecc.jpg
772	2	5	0.000	0.1650	0.0000	0.4581	0.3426	001.Plastic_bag/images/train/42d898be64a4771d.jpg
773	2	5	0.000	0.5533	0.0000	0.9992	0.6085	001.Plastic_bag/images/train/0330e2cd3d28c3e2.jpg
774	2	5	0.000	0.0621	0.1242	0.9069	0.7680	001.Plastic_bag/images/train/5e953ab836fdff3d.jpg
775	2	5	0.000	0.4437	0.4417	0.5319	0.5725	001.Plastic_bag/images/train/32eedcc25c63f627.jpg
776	2	5	0.000	0.2081	0.4286	0.4873	0.8791	001.Plastic_bag/images/train/1062690a06582845.jpg
777	2	5	0.000	0.2142	0.5375	0.8633	0.9950	001.Plastic_bag/images/train/60516e61f76f6ebf.jpg
778	2	5	0.000	0.7825	0.2122	0.8506	0.2967	001.Plastic_bag/images/train/0603f22006991971.jpg
779	2	5	0.000	0.7206	0.0000	0.9994	0.6017	001.Plastic_bag/images/train/88b1ae306eaf8cbc.jpg
780	2	5	0.000	0.0227	0.0198	0.7172	0.9979	001.Plastic_bag/images/train/007f9091b4afffe4.jpg
781	2	5	0.000	0.5969	0.3083	0.7723	0.5922	001.Plastic_bag/images/train/a144df2e52e391be.jpg
782	2	5	0.000	0.1275	0.0283	0.4894	0.7333	001.Plastic_bag/images/train/01f872d7220f8440.jpg
783	2	5	0.000	0.2227	0.2031	0.9945	0.9708	001.Plastic_bag/images/train/05642dbfac7ae5b0.jpg
784	2	5	0.000	0.5525	0.4292	0.7963	0.7217	001.Plastic_bag/images/train/216da3e31dfbb78d.jpg
785	2	5	0.000	0.4863	0.4503	0.6937	0.9991	001.Plastic_bag/images/train/d2e1237d3c2846e9.jpg
786	2	5	0.000	0.3780	0.0481	0.9831	0.9073	001.Plastic_bag/images/train/53ef69782bdc1d63.jpg
787	2	5	0.000	0.2612	0.1317	0.9994	0.9991	001.Plastic_bag/images/train/05307e6f3f7d7daf.jpg
788	2	5	0.000	0.7689	0.5400	0.4978	0.6525	001.Plastic_bag/images/train/flipped_b9176db9b1661faa.jpg
789	2	5	0.000	0.9944	0.0017	0.0100	0.9958	001.Plastic_bag/images/train/flipped_3435faef2c5ccd6a.jpg
790	2	5	0.000	0.7861	0.1016	0.2578	0.6432	001.Plastic_bag/images/train/flipped_e39390cebf26f22c.jpg
791	2	5	0.000	1.0000	0.0000	0.0008	0.9988	001.Plastic_bag/images/train/flipped_711d64cd98b9be73.jpg
792	2	5	0.000	0.7542	0.7406	0.5350	0.8875	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
793	2	5	0.000	1.0000	0.0000	0.7950	0.3467	001.Plastic_bag/images/train/flipped_fdb6e0d1eb8fcc9e.jpg
794	2	5	0.000	0.9988	0.4286	0.6929	0.8466	001.Plastic_bag/images/train/flipped_15230047d350afdc.jpg
795	2	5	0.000	1.0000	0.3499	0.7625	0.8518	001.Plastic_bag/images/train/flipped_7b79226232f38c17.jpg
796	2	5	0.000	0.6350	0.7508	0.3544	0.9992	001.Plastic_bag/images/train/flipped_00ac97302d6c1582.jpg
797	2	5	0.000	0.5081	0.4600	0.3581	0.7283	001.Plastic_bag/images/train/flipped_00a76046606aa888.jpg
798	2	5	0.000	0.7444	0.7917	0.5394	0.9991	001.Plastic_bag/images/train/flipped_af266c5d56e3c7bc.jpg
799	2	5	0.000	0.9894	0.1923	0.4962	1.0000	001.Plastic_bag/images/train/flipped_0f3fcc9a5a7975ba.jpg
800	2	5	0.000	0.9600	0.0800	0.0008	0.9219	001.Plastic_bag/images/train/flipped_30aa6eb04dddeb5f.jpg
801	2	5	0.000	0.6275	0.4358	0.5769	0.5550	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
802	2	5	0.000	0.8027	0.0000	0.6800	0.0280	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
803	2	5	0.000	1.0000	0.0206	0.8337	0.7533	001.Plastic_bag/images/train/flipped_2db9e7848a1f7870.jpg
804	2	5	0.000	0.6880	0.2260	0.1280	0.3780	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
805	2	5	0.000	0.9567	0.7400	0.6783	0.9988	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
806	2	5	0.000	0.7139	0.6021	0.1934	0.9721	001.Plastic_bag/images/train/flipped_0584a649be6bf199.jpg
807	2	5	0.000	0.8166	0.5600	0.4521	0.8309	001.Plastic_bag/images/train/flipped_4f19816d0b0a1a8c.jpg
808	2	5	0.000	1.0000	0.0000	0.0006	0.9992	001.Plastic_bag/images/train/flipped_0266e0072fd9e038.jpg
809	2	5	0.000	0.9277	0.4125	0.5576	0.6219	001.Plastic_bag/images/train/flipped_9e532206d4fc28fc.jpg
810	2	5	0.000	1.0000	0.3200	0.9680	0.3780	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
811	2	5	0.000	0.2175	0.7267	0.0938	0.9175	001.Plastic_bag/images/train/flipped_02c05018da2870de.jpg
812	2	5	0.000	0.5188	0.4224	0.3631	0.6453	001.Plastic_bag/images/train/flipped_4de3d1f41968bd96.jpg
813	2	5	0.000	0.5456	0.5308	0.4681	0.6342	001.Plastic_bag/images/train/flipped_32eedcc25c63f627.jpg
814	2	5	0.000	0.4556	0.0125	0.1581	0.3567	001.Plastic_bag/images/train/flipped_86df71a0d5988be8.jpg
815	2	5	0.000	1.0000	0.0000	0.0006	0.9992	001.Plastic_bag/images/train/flipped_46885171f40ad598.jpg
816	2	5	0.000	0.3688	0.6583	0.1775	0.8033	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
817	2	5	0.000	0.9669	0.5300	0.8775	0.7298	001.Plastic_bag/images/train/flipped_d01921dfb646f0eb.jpg
818	2	5	0.000	0.9824	0.0000	0.0010	0.9985	001.Plastic_bag/images/train/flipped_00075e339f3d4f37.jpg
819	2	5	0.000	0.7175	0.0117	0.3575	0.9442	001.Plastic_bag/images/train/flipped_05151ecc4b11216b.jpg
820	2	5	0.000	0.3438	0.2350	0.0006	0.8992	001.Plastic_bag/images/train/flipped_429856872e5f36d6.jpg
821	2	5	0.000	0.7761	0.0882	0.3905	0.3758	001.Plastic_bag/images/train/flipped_5f3b28e45eb80604.jpg
822	2	5	0.000	0.8625	0.1187	0.7719	0.2396	001.Plastic_bag/images/train/flipped_5c3a12529a5afe93.jpg
823	2	5	0.000	0.7044	0.2200	0.5962	0.2908	001.Plastic_bag/images/train/flipped_102e5834dbf0b1cc.jpg
824	2	5	0.000	1.0000	0.0000	0.0006	0.9991	001.Plastic_bag/images/train/flipped_e0c7175ff44cbecc.jpg
825	2	5	0.000	0.5188	0.8831	0.4181	0.9989	001.Plastic_bag/images/train/flipped_002c60d5fbc94244.jpg
826	2	5	0.000	0.8838	0.4108	0.7388	0.5242	001.Plastic_bag/images/train/flipped_01381a0300454d75.jpg
827	2	5	0.000	0.7825	0.1084	0.3444	0.8131	001.Plastic_bag/images/train/flipped_2dadd7ecece6ffd0.jpg
828	2	5	0.000	0.2292	0.0413	0.0342	0.3387	001.Plastic_bag/images/train/flipped_d23dbce3e186b9f2.jpg
829	2	5	0.000	0.3025	0.3720	0.0006	0.8565	001.Plastic_bag/images/train/flipped_c469e45b88848183.jpg
830	2	5	0.000	0.9425	0.1050	0.2188	0.8483	001.Plastic_bag/images/train/flipped_57ae1352148a1218.jpg
831	2	5	0.000	0.9451	0.5957	0.3699	0.9978	001.Plastic_bag/images/train/flipped_04c620141ea4ca83.jpg
832	2	5	0.000	1.0000	0.4000	0.9281	0.5617	001.Plastic_bag/images/train/flipped_84f956ec753d7794.jpg
833	2	5	0.000	0.2631	0.0094	0.1913	0.1388	001.Plastic_bag/images/train/flipped_0fab4e71052b9548.jpg
834	2	5	0.000	0.7783	0.0750	0.1417	0.9988	001.Plastic_bag/images/train/flipped_6a61a43762d3f7b3.jpg
835	2	5	0.000	0.5319	0.3308	0.4700	0.3808	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
836	2	5	0.000	0.4956	0.5378	0.0756	0.8046	001.Plastic_bag/images/train/flipped_f02d82bee1f6f2c5.jpg
837	2	5	0.000	0.5368	0.4083	0.3125	0.7630	001.Plastic_bag/images/train/flipped_71174b0591896181.jpg
838	2	5	0.000	0.4981	0.4325	0.0000	1.0000	001.Plastic_bag/images/train/flipped_382aae65c5204975.jpg
839	2	5	0.000	0.6650	0.1608	0.3769	0.9992	001.Plastic_bag/images/train/flipped_d095ee0f92c6c0f7.jpg
840	2	5	0.000	1.0000	0.0000	0.0010	0.9987	001.Plastic_bag/images/train/flipped_008e55e8866c3a92.jpg
841	2	5	0.000	0.9856	0.0108	0.0200	0.9900	001.Plastic_bag/images/train/flipped_02d5b69a78b47942.jpg
842	2	5	0.000	0.5604	0.5586	0.3652	0.8398	001.Plastic_bag/images/train/flipped_002e531370b773ea.jpg
843	2	5	0.000	0.3428	0.0495	0.1484	0.6016	001.Plastic_bag/images/train/flipped_e39390cebf26f22c.jpg
844	2	5	0.000	0.5344	0.0000	0.2356	0.4067	001.Plastic_bag/images/train/flipped_bb76de563bbb4900.jpg
845	2	5	0.000	0.6592	0.7119	0.2792	0.9475	001.Plastic_bag/images/train/flipped_8c1171403b2ebdd1.jpg
846	2	5	0.000	0.1344	0.8042	0.0016	0.9354	001.Plastic_bag/images/train/flipped_407143f172757997.jpg
847	2	5	0.000	0.3263	0.0575	0.2525	0.1092	001.Plastic_bag/images/train/flipped_b5c748c03f11ec44.jpg
848	2	5	0.000	1.0000	0.3371	0.0006	0.8535	001.Plastic_bag/images/train/flipped_0603f22006991971.jpg
849	2	5	0.000	0.9863	0.0683	0.5212	0.7917	001.Plastic_bag/images/train/flipped_39cd067a08ced27a.jpg
850	2	5	0.000	0.8263	0.1050	0.0038	0.8267	001.Plastic_bag/images/train/flipped_1df171bdb99a62b4.jpg
851	2	5	0.000	0.5294	0.3700	0.4800	0.4658	001.Plastic_bag/images/train/flipped_a3166a9f12e7426c.jpg
852	2	5	0.000	0.1013	0.0260	0.0160	0.0600	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
853	2	5	0.000	0.7906	0.0788	0.7063	0.1848	001.Plastic_bag/images/train/flipped_0fab4e71052b9548.jpg
854	2	5	0.000	0.2806	0.5579	0.0387	0.8010	001.Plastic_bag/images/train/flipped_8457ea3663b29db0.jpg
855	2	5	0.000	0.2662	0.6608	0.1594	0.8450	001.Plastic_bag/images/train/flipped_02c05018da2870de.jpg
856	2	5	0.000	0.4019	0.6454	0.3094	0.8011	001.Plastic_bag/images/train/flipped_f3d451880d1da929.jpg
857	2	5	0.000	0.6932	0.3156	0.4531	0.6231	001.Plastic_bag/images/train/flipped_5e71ef3a9448f5ef.jpg
858	2	5	0.000	0.9888	0.2889	0.5944	0.9991	001.Plastic_bag/images/train/flipped_888fea91e5a0e984.jpg
859	2	5	0.000	0.2963	0.3475	0.1400	0.6025	001.Plastic_bag/images/train/flipped_199f317874bb9af6.jpg
860	2	5	0.000	0.9050	0.0281	0.1012	0.9925	001.Plastic_bag/images/train/flipped_23ee1140a71575e1.jpg
861	2	5	0.000	0.3862	0.2033	0.1719	0.5092	001.Plastic_bag/images/train/flipped_102e5834dbf0b1cc.jpg
862	2	5	0.000	1.0000	0.3925	0.0021	0.9988	001.Plastic_bag/images/train/flipped_a3a613df8f27e51d.jpg
863	2	5	0.000	0.1300	0.1550	0.0008	0.6475	001.Plastic_bag/images/train/flipped_d23dbce3e186b9f2.jpg
864	2	5	0.000	0.4758	0.7375	0.2917	0.9900	001.Plastic_bag/images/train/flipped_a89b2caff50e8f86.jpg
865	2	5	0.000	0.3168	0.4138	0.1046	0.7931	001.Plastic_bag/images/train/flipped_13ce78af461f9ec8.jpg
866	2	5	0.000	0.1602	0.6098	0.0008	0.7103	001.Plastic_bag/images/train/flipped_d0090a800d3e3832.jpg
867	2	5	0.000	0.4544	0.2108	0.1806	0.8533	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
868	2	5	0.000	0.9537	0.0281	0.6362	0.9118	001.Plastic_bag/images/train/flipped_bd3927e41f463052.jpg
869	2	5	0.000	0.6558	0.3556	0.2917	0.5931	001.Plastic_bag/images/train/flipped_60795675a2fa5e92.jpg
870	2	5	0.000	0.3044	0.5098	0.2125	0.7563	001.Plastic_bag/images/train/flipped_8e52275c8e62c06e.jpg
871	2	5	0.000	0.1683	0.5956	0.0008	0.9375	001.Plastic_bag/images/train/flipped_389f1a00e51d581c.jpg
872	2	5	0.000	1.0000	0.0406	0.3797	0.8516	001.Plastic_bag/images/train/flipped_5b03fa01ed10430f.jpg
873	2	5	0.000	1.0000	0.0506	0.0008	0.9988	001.Plastic_bag/images/train/flipped_cad51fc16931cba5.jpg
874	2	5	0.000	1.0000	0.2017	0.0344	0.7606	001.Plastic_bag/images/train/flipped_3ab65fcf98a9d84e.jpg
875	2	5	0.000	0.3900	0.6882	0.3656	0.7116	001.Plastic_bag/images/train/flipped_002c60d5fbc94244.jpg
876	2	5	0.000	0.8488	0.6983	0.6469	0.9720	001.Plastic_bag/images/train/flipped_09c07b24d4672ea2.jpg
877	2	5	0.000	1.0000	0.4967	0.9487	0.6483	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
878	2	5	0.000	0.4940	0.5600	0.3140	0.6747	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
879	2	5	0.000	0.7731	0.3975	0.6769	0.5981	001.Plastic_bag/images/train/flipped_a3166a9f12e7426c.jpg
880	2	5	0.000	0.8467	0.3100	0.5800	0.4900	001.Plastic_bag/images/train/flipped_44445fdc5a13af88.jpg
881	2	5	0.000	1.0000	0.3602	0.8698	0.4961	001.Plastic_bag/images/train/flipped_bb37f78750102ee8.jpg
882	2	5	0.000	0.8738	0.4000	0.5125	0.9975	001.Plastic_bag/images/train/flipped_781720a7641916a9.jpg
883	2	5	0.000	1.0000	0.5481	0.9333	0.9991	001.Plastic_bag/images/train/flipped_30e366352cba4828.jpg
884	2	5	0.000	1.0000	0.0000	0.4328	0.9344	001.Plastic_bag/images/train/flipped_82bd4b9f80e26e93.jpg
885	2	5	0.000	0.5794	0.0000	0.3925	0.1983	001.Plastic_bag/images/train/flipped_ec13e4706bfd1558.jpg
886	2	5	0.000	1.0000	0.0000	0.0059	0.9987	001.Plastic_bag/images/train/flipped_4bc2674d180abfdc.jpg
887	2	5	0.000	0.9994	0.0017	0.0006	0.9992	001.Plastic_bag/images/train/flipped_6ea9f06d2241c46b.jpg
888	2	5	0.000	0.4287	0.5375	0.2212	0.9083	001.Plastic_bag/images/train/flipped_c4478b7d57358316.jpg
889	2	5	0.000	0.5708	0.4369	0.0918	0.8225	001.Plastic_bag/images/train/flipped_63a55de3263f233b.jpg
890	2	5	0.000	0.9364	0.6967	0.7245	0.8733	001.Plastic_bag/images/train/flipped_53740b1e045b603f.jpg
891	2	5	0.000	0.5156	0.2188	0.2055	0.8057	001.Plastic_bag/images/train/flipped_ff5bc2ace3cdd410.jpg
892	2	5	0.000	0.9056	0.1800	0.1378	0.8375	001.Plastic_bag/images/train/flipped_13f9b0af8323ddb3.jpg
893	2	5	0.000	0.4756	0.2475	0.1244	0.4900	001.Plastic_bag/images/train/flipped_b9176db9b1661faa.jpg
894	2	5	0.000	0.3638	0.1526	0.0587	0.9432	001.Plastic_bag/images/train/flipped_dcc8e2ea54236b93.jpg
895	2	5	0.000	1.0000	0.4139	0.7631	0.8168	001.Plastic_bag/images/train/flipped_1062690a06582845.jpg
896	2	5	0.000	0.7356	0.4333	0.6731	0.5733	001.Plastic_bag/images/train/flipped_02c05018da2870de.jpg
897	2	5	0.000	0.8056	0.5455	0.7156	0.7531	001.Plastic_bag/images/train/flipped_08a6765baa7c3b1a.jpg
898	2	5	0.000	0.7050	0.3063	0.2542	1.0000	001.Plastic_bag/images/train/flipped_2c44e3645f81cc0f.jpg
899	2	5	0.000	0.6650	0.0878	0.5906	0.2206	001.Plastic_bag/images/train/flipped_751e84759db9b9ac.jpg
900	2	5	0.000	0.9812	0.3625	0.3131	0.8183	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
901	2	5	0.000	0.6506	0.3400	0.5563	0.5033	001.Plastic_bag/images/train/flipped_32eedcc25c63f627.jpg
902	2	5	0.000	0.9979	0.5750	0.1500	0.9984	001.Plastic_bag/images/train/flipped_fb1e897f06ff0e16.jpg
903	2	5	0.000	0.7131	0.1275	0.2431	0.8008	001.Plastic_bag/images/train/flipped_c0819cfe21c1c6a4.jpg
904	2	5	0.000	0.7244	0.0000	0.0819	0.8390	001.Plastic_bag/images/train/flipped_074f32c03b16f858.jpg
905	2	5	0.000	0.6844	0.3219	0.5297	0.5531	001.Plastic_bag/images/train/flipped_750daf547cb0298a.jpg
906	2	5	0.000	0.6481	0.1745	0.4944	0.7401	001.Plastic_bag/images/train/flipped_2db9e7848a1f7870.jpg
907	2	5	0.000	0.9350	0.5017	0.8588	0.5433	001.Plastic_bag/images/train/flipped_84f956ec753d7794.jpg
908	2	5	0.000	0.4300	0.2560	0.3700	0.3147	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
909	2	5	0.000	1.0000	0.0000	0.0006	0.9989	001.Plastic_bag/images/train/flipped_0005a922e055c723.jpg
910	2	5	0.000	0.6594	0.4184	0.1587	0.8413	001.Plastic_bag/images/train/flipped_2ea40f1eb4b47510.jpg
911	2	5	0.000	0.6469	0.0000	0.0006	0.8992	001.Plastic_bag/images/train/flipped_a057afaab010815f.jpg
912	2	5	0.000	0.4113	0.2185	0.0687	0.6987	001.Plastic_bag/images/train/flipped_c043ea3b7c47f8b3.jpg
913	2	5	0.000	0.5844	0.3533	0.4956	0.4858	001.Plastic_bag/images/train/flipped_32eedcc25c63f627.jpg
914	2	5	0.000	0.6306	0.8769	0.5757	0.9583	001.Plastic_bag/images/train/flipped_71174b0591896181.jpg
915	2	5	0.000	0.4450	0.3225	0.0006	0.7550	001.Plastic_bag/images/train/flipped_f724328984e45d9f.jpg
916	2	5	0.000	0.1144	0.2186	0.0006	0.6069	001.Plastic_bag/images/train/flipped_539ef59a91b2df98.jpg
917	2	5	0.000	0.6644	0.0778	0.0006	0.9989	001.Plastic_bag/images/train/flipped_0b9a64abf7758be8.jpg
918	2	5	0.000	0.5233	0.0667	0.1133	0.6622	001.Plastic_bag/images/train/flipped_0666abda3fa433ba.jpg
919	2	5	0.000	0.2875	0.3467	0.0744	0.5775	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
920	2	5	0.000	0.5112	0.1467	0.0006	0.9900	001.Plastic_bag/images/train/flipped_dd467d8a2d7e1d89.jpg
921	2	5	0.000	0.2850	0.6381	0.0010	0.8175	001.Plastic_bag/images/train/flipped_e382f60003689872.jpg
922	2	5	0.000	0.9156	0.2292	0.6656	0.4800	001.Plastic_bag/images/train/flipped_03b3f942b2c2b0e8.jpg
923	2	5	0.000	1.0000	0.0880	0.9627	0.1160	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
924	2	5	0.000	0.8862	0.5795	0.6744	0.9892	001.Plastic_bag/images/train/flipped_0ddad0dfddfbe0d6.jpg
925	2	5	0.000	0.9431	0.4894	0.6831	0.7887	001.Plastic_bag/images/train/flipped_221dd6f9138951a7.jpg
926	2	5	0.000	0.4675	0.4535	0.3662	0.7559	001.Plastic_bag/images/train/flipped_defa6a56ea4e4d4f.jpg
